Actual,Predicted
1.198,1.7494147099278319
0.782,1.145385678749892
1.651,1.5559268445366798
2.139,3.481895501612024
0.697,0.662942783674191
1.058,1.6085582371021805
0.75,1.2168680381834385
0.917,1.368565415697696
2.695,2.793863167086157
0.682,0.9714205055864316
1.658,1.7797804016334617
1.546,1.6785501076188711
4.727,3.275563432961519
3.459,3.6735272667589833
2.307,2.89149932001829
3.0,1.6420068719335739
2.494,2.2751201592407106
4.357,2.629264748648704
2.258,2.252625634733132
1.75,1.2176696405930643
1.784,1.30165836095469
2.76,2.45798694509146
1.159,0.7234104672188819
2.143,1.3025467901883223
1.183,0.6578076066077778
5.00001,2.101225574404753
1.521,2.1161923537271337
1.404,2.2315553923222224
2.226,2.0058960982669656
4.445,3.109299707827971
5.0,3.4268870349199365
1.633,1.5525673882069997
1.938,2.598372001850151
0.905,1.4086768952853463
1.152,1.7517271404044175
1.47,1.6786265015731316
2.739,2.8222589959546758
1.909,2.1651085878749106
0.748,0.9195593625773824
5.00001,1.6428702306305687
1.185,1.4598505272825244
5.00001,1.1152274466765233
0.55,2.119530901085743
0.584,1.2634587410708717
0.958,1.2128101395088162
0.992,1.6156717648915757
1.674,3.0133561486941995
0.705,1.066216706719133
0.675,0.9911685659169525
0.757,1.224891779224198
1.83,2.0379871286826234
5.00001,4.803171264550121
0.973,1.3709541858978573
2.3,2.5932449753322566
0.829,1.557708620188671
0.522,1.2012824583352073
1.148,1.9695447945974258
0.88,1.6452520845472258
2.242,2.2551003536003256
1.5,1.7328454681893324
3.417,2.9503172544743888
1.817,1.9201983494618962
1.406,1.7238356500526937
0.727,0.5076543948881824
2.109,1.8873431240734313
0.977,0.5445583079267695
1.097,0.85033480043167
1.656,1.8884774740721162
2.306,1.8633205369255905
1.638,1.9387419386157643
0.958,0.34847163029599537
0.481,0.34204105562836085
0.444,0.8054535274508208
2.379,2.9342910100999795
2.848,3.431014788156949
1.648,1.5082938128130574
2.0,1.626491951580602
0.778,0.9700413799423564
1.86,1.9046498640255913
1.697,1.8873740188844823
4.188,2.2872698233493387
0.733,0.935767192968493
0.87,1.7353211966145365
1.682,2.3775010717057063
1.543,1.9270459403180782
2.25,4.013246765300909
3.33,2.8724325117654512
2.259,2.197939651646944
1.381,1.639583078975996
1.127,1.339899096802282
2.316,2.255381067167099
4.191,2.3090194876875922
2.211,1.8670642995581304
1.554,1.6088394837127562
1.517,1.143381745670716
2.489,3.264170888202364
1.532,0.8299887254225782
1.265,1.5096051922831595
2.4,2.36581916098291
1.861,2.0625423483602328
5.00001,4.0739284896578525
1.816,1.5665367952092324
1.781,2.326810710713318
0.692,0.792893942513375
0.668,0.7854256871220204
5.00001,4.278286490973327
1.813,2.363425352371114
3.964,3.5961624664983582
1.875,2.511468960156905
2.979,3.1668381944115223
3.454,2.6209652405266946
2.451,2.5278134459536212
1.055,1.5824597199934105
1.011,0.789142233775685
1.417,1.7622182536938076
4.309,3.1127075340663146
2.863,2.1692062716147107
1.13,1.3620149082787645
4.667,3.762392976022683
1.686,1.8794715877662895
3.605,2.620186938909563
2.564,2.4639206502247903
1.139,1.9717040000154942
3.504,3.212799531379154
2.091,2.3724552048265894
1.315,1.713259003108307
2.167,2.8452110080852435
1.013,0.9147105914164704
2.028,2.2754814544089177
1.176,1.9477536705731076
2.926,2.5498552172268627
5.00001,6.077204848784795
1.303,1.3368044165801989
0.924,0.7349890806786794
1.125,1.4435603761002995
1.542,1.0673094487657693
1.04,1.1200185570782564
1.216,1.8264394925537943
2.063,1.98585610418276
1.083,1.6128630967633093
3.494,3.2459199660640348
0.833,-0.053026000752911084
2.458,2.867840940834044
0.915,1.6526535767488442
5.00001,4.692415118342941
5.00001,2.1228721162691038
1.905,1.7567051674922536
1.083,1.3801066123903754
0.896,1.0335827191493872
5.00001,5.085385145474222
0.946,1.7716556327935344
0.675,4.2362146668836544
1.775,2.6175452142709323
2.613,2.6515044080082086
5.00001,1.9917824003038305
1.684,2.5194413323040807
2.453,2.6906606921928526
2.4,3.090177906461215
1.565,1.329202161148562
5.00001,2.2820163565344354
2.356,2.559058385796426
1.856,2.449400375555508
3.167,1.6980173290224723
1.188,0.3311769915612137
2.485,2.4289394319504227
2.365,2.4513858392474748
0.946,1.1281923276461736
1.768,1.8770608478634083
1.486,1.822141039503363
1.953,2.4318112837897843
2.159,2.65545374443267
1.266,2.308836442831476
1.739,1.7232034702375105
1.83,1.7870391726985249
0.743,1.0373774342626843
2.247,2.2057585226249175
1.016,1.4877466848177139
3.91,3.049270984620783
2.65,2.1896302781274106
5.00001,4.306058670192545
1.865,2.623596979944841
0.78,0.6334427941351577
0.808,1.1377145159682327
1.896,2.3876994994024363
1.992,2.2685121614731334
1.896,2.4889024737081646
1.6,1.9824867234046306
3.753,3.898519435021251
1.667,1.74920639855153
2.156,2.284265828899337
2.286,2.4636265348518336
1.713,2.0500575611098433
4.31,3.5135482888259393
2.751,2.759431095543634
2.768,3.519298633810365
0.463,0.8585104156470083
1.44,1.5507752239548076
0.943,0.6452745778040065
1.576,1.3385601570627772
1.945,2.273493595288387
3.511,2.09815932423912
4.534,2.0384763939981316
2.246,1.8038677038563484
1.556,1.883043951344795
2.42,4.1139046440253555
0.7,1.5767935312571915
0.713,1.2535219622750085
0.668,1.0016145269757066
1.531,2.517271075145742
1.375,1.764021578693698
2.304,2.6523038922938293
2.422,2.884069702975461
3.019,2.5433319170121855
4.158,3.1755281953792633
1.565,2.1255868339200488
0.786,0.3434311571778512
4.414,3.674133766924694
1.843,1.9812183719894956
2.765,3.219771164498722
2.328,1.9486033235018179
0.604,0.815623687682481
2.241,2.1759387200860725
4.39,2.973724848567796
1.231,0.7301586325055416
2.557,2.966138233708249
0.576,0.6661412432290215
1.998,2.4909624790749616
0.513,0.9553015423617159
3.482,3.448850129911134
3.628,3.2137956458533727
2.403,2.391782191622841
0.736,1.1695411116131638
1.726,1.7834738375229964
2.29,2.294597652136736
1.663,2.019984363027817
0.833,1.061126681842595
5.00001,3.957902819021389
3.329,3.1351473107267687
0.543,1.2400417569716367
2.417,2.424028465127277
3.875,3.0711213284363583
1.364,1.7207050785642468
0.983,2.116194636386101
1.76,1.8788137555676867
0.63,0.8365684176911872
2.369,1.9093724393597273
0.972,1.8692038417494314
2.2,1.3557932718226031
1.058,1.6278649123498588
2.709,2.929787694549222
0.994,1.503227447544215
1.663,1.5520392832812882
1.438,1.7144942356511947
1.406,1.9554394384577165
3.309,3.071425948109439
1.569,2.129826720544291
5.00001,3.4442004960414474
1.625,0.8504890029904315
1.248,0.7516591386681679
2.161,1.5582604694479816
1.714,1.8445431295561414
3.256,2.720577883150665
1.098,1.0308255604087933
2.762,2.55054699382126
1.299,1.628790940831247
2.923,2.406275167771455
3.415,3.1856756575612875
0.668,0.4149199926545051
2.388,2.241646178508388
0.774,0.6768422505099059
0.824,0.2668348421827593
3.599,2.9620630053952164
4.657,3.402699443635842
2.14,2.31085239031645
1.071,1.4253075703083775
1.578,2.282813397709557
1.193,1.8818961081634233
2.329,2.3599941056626808
1.795,2.4367249504471125
0.701,0.4635897906642057
0.55,0.6225812487129718
0.659,0.8275441391072251
0.996,1.1451668027496196
5.00001,4.730248435881137
1.641,2.4926996534743604
0.77,0.6836402966626411
1.403,1.0054908986927196
1.729,1.4112175991162677
5.00001,2.068579630492821
3.143,1.974577916858039
5.00001,2.6288191370358516
5.00001,5.89514575836273
1.43,1.716168764251944
2.806,2.386503244541756
3.75,2.079624834078643
1.375,1.588716932910258
3.371,3.2232832685517687
1.28,1.3695801561733902
1.854,1.9511143475641706
0.63,0.6244273466570143
1.095,2.3412573692329093
4.0,1.207784162269911
1.519,2.5961306768616144
0.563,0.6266504514627516
1.025,0.48242950725930966
2.25,2.131923471584292
1.455,1.9952468118902928
3.631,2.3033682374127444
2.49,1.8102870728624443
4.153,3.311841977824624
2.674,2.4875873187384725
0.75,1.1217655342486097
2.5,2.1777436507992984
1.618,1.4469080686017866
0.975,0.6955215583991872
1.115,1.8620145030869155
0.873,0.8834100968848522
2.729,1.8920872965476512
1.244,0.9797168405518728
2.287,2.8951611662389105
2.295,2.6939453415720203
1.625,1.90063331372137
0.8,2.112208029071677
1.188,1.6913148730371226
2.442,3.28143919712298
1.875,2.176965189621299
2.46,2.3248616772111523
1.026,1.3452783906772385
1.167,0.720036042167812
1.375,1.1713021591461115
1.719,2.828398391493802
1.031,1.3595364253907047
2.391,2.464364324844712
1.94,2.4659237893009864
2.199,2.158812152113402
3.8,3.7870670781973668
1.557,1.7215595554221788
0.899,0.37720128724470525
0.893,1.8111462671814849
0.55,0.6456735476094275
0.498,0.9728108611643114
1.464,1.696129819657438
2.78,3.1489783185596036
2.887,3.318175472351317
1.292,2.194042243570967
2.216,2.5693571706616876
0.856,2.820240387471602
1.604,1.9422794889786918
0.576,0.5966764241592819
3.485,2.5494796378551983
1.994,2.7298650618067235
0.971,1.6035432505896854
0.581,1.1337721508212222
3.01,2.6526845023325887
0.742,1.4149343210037166
2.494,1.9234382831098866
2.67,2.731965734353858
1.199,1.189197768906607
0.777,0.38433186818905973
1.434,1.4538255893655156
0.612,0.5795311490468644
2.068,2.412117965661275
3.282,3.014292256957741
3.606,2.67778094565432
1.078,1.6915751976261448
0.515,0.46596263507707514
0.675,1.111619179985667
1.841,1.715661893412791
2.0,1.7560642606968373
3.54,1.6144711485109973
3.938,2.0030849495468925
1.321,2.119432137731234
3.065,2.8442901912601184
1.349,1.6127299100148067
3.193,3.0947160160359206
3.039,2.6412898752806075
3.5,1.5741491345228253
2.312,2.445351660398825
1.313,2.354629164293685
1.208,1.876400130667132
1.352,1.1035212357278887
0.689,1.376814836012448
4.25,2.6659789175636743
1.605,1.7441132011097027
1.51,2.086036513665625
3.495,3.9138160670174367
0.602,1.0059833403457719
3.964,2.9365346311369898
2.785,2.371245339824683
2.393,1.0772732560063298
2.249,2.199141190020457
0.913,1.405034274999129
1.114,1.4854009170914502
1.508,1.7491046585822079
0.647,0.6272095387808965
3.588,2.921115243245591
2.328,2.4827043689358494
0.544,-0.13469451197738147
0.982,0.8755994489489758
2.258,2.129640362593021
1.161,1.9395279366224054
1.964,1.9320741609359537
1.232,0.7186887858366147
1.564,2.5195507866791496
1.668,2.120197132062189
2.159,2.131298297822854
1.173,1.6004574752186993
2.432,1.580887953419683
0.729,1.2988315826528762
1.917,2.3627190374044
0.6,1.5504514442156108
1.954,2.260112679483853
1.116,2.009118859003277
2.685,2.225810612889118
2.6,2.5561108685892355
0.894,0.9758907002509623
2.352,3.3911179967365364
3.861,2.059955802408033
1.875,1.5280377755741923
2.234,2.0331305903527035
1.203,1.9518960922388051
1.358,1.0231572629042802
3.074,2.284820420075838
3.268,2.7621496570645663
0.703,0.3683795343060572
0.682,0.8017644013701064
1.146,0.8790529946634948
1.772,2.6831627441299686
0.819,1.3037465949568334
0.906,1.7426018777209047
0.568,0.9952695017696125
3.238,2.9894305005625808
2.444,1.0454468399908778
1.443,1.7089817241387069
1.642,1.5120321654410949
2.376,2.9058176445026382
2.43,2.558586921184321
0.833,1.125287971764146
0.875,2.132042918550772
1.317,1.470675224915495
0.47,0.4138804893876693
1.953,1.9196602334367876
1.841,2.1744531468841415
1.288,0.5639390065032137
1.182,0.5139303077492114
2.128,1.7389683777605494
1.413,0.6664998987885089
2.271,1.8733056807095674
0.808,2.265257580968433
2.013,2.0123567739443677
1.833,1.9342341066408668
1.55,1.6539518581273522
1.438,2.0309390307309476
1.375,2.566748808896819
2.801,1.8015075313140985
2.459,2.460138756858019
2.436,2.137118341081896
1.03,1.6180517326332513
1.038,0.9802477460837618
2.359,1.8288775465861844
1.619,2.3033909699336954
3.944,2.3417148578404667
1.458,1.207263370790385
1.848,2.511129347992589
2.423,2.3511873075193614
3.355,2.1610165858592962
1.655,1.413485917846569
2.048,3.135590733122621
1.597,1.2490606774119384
1.691,1.53698413455011
4.786,2.3027004818479297
2.589,2.1437397017809463
3.24,2.4443201285534446
1.031,0.5829235908477672
1.381,1.5926050078744394
0.916,1.3093163286020588
2.289,3.008564012366251
1.388,1.4471075726676004
2.522,2.2085298337031087
4.203,3.5119140366606487
2.436,2.8211776081535667
1.421,1.8252167714174772
0.675,0.9487174829301854
0.928,1.8184481280989035
1.908,2.4476330812172353
2.239,2.0341697386673454
1.434,1.8778389581409445
1.327,0.3667451655188181
0.99,1.1483545491496385
0.677,0.770263300171637
2.274,2.875332335860011
2.286,2.431671682273976
1.358,1.5851574047536594
3.621,3.1548253819109613
2.813,2.6610821875619086
5.00001,5.019110514023616
0.906,1.7807459708426714
0.663,1.183550632063298
1.502,1.3060363228198766
1.703,1.7029468166344914
0.993,0.09873187460785737
3.229,2.583758360828008
2.132,0.6137914331854937
2.17,2.312939163830167
2.679,1.934147741022077
2.063,1.8212340438838035
3.768,2.3473152880755324
0.875,0.7850577482249781
3.047,2.3952881293046318
4.602,2.8887252736462417
1.285,1.5981375524027368
2.846,3.2542862512478026
1.196,1.5255231821464008
2.086,2.2188606460860885
1.175,2.3397468683329925
0.669,0.8267334363304748
2.048,1.7920300263632134
0.746,1.2525847057951434
1.091,1.581876699536283
1.143,1.9545142776518554
3.083,2.499945122767265
1.13,1.1435543697805455
0.917,0.6343236681613176
1.342,1.592537812447623
4.25,2.0501005065504243
0.539,0.816470736515408
3.106,2.280758851902822
2.417,2.3003629501058405
2.268,2.6406717345300015
1.008,2.0707747407758745
2.38,2.1536880382866306
2.455,2.0211591753547666
1.565,2.3404597958699034
1.156,2.5710003836456616
0.664,1.0391990189244575
0.588,1.0562574921522225
2.236,2.1590796716303156
1.693,2.207100209813884
1.667,1.4112135690487306
2.25,2.485266599360708
0.726,0.8031433332991857
1.603,2.0405462575568567
1.475,1.4927636854971498
0.912,1.575309094679533
2.083,1.5030054471720138
3.353,2.347614690781534
0.58,0.37203410377418367
2.265,1.9924292489155226
3.452,3.8450501032449527
1.068,1.302869960039892
5.00001,0.8516218046365791
2.75,2.4022311380956327
0.958,0.9710580623013776
0.972,1.5768179399528819
1.55,1.4570747817238217
4.0,3.9007663572562654
5.00001,1.8764196858179807
3.043,3.0337997132362178
3.592,3.1636069003869904
1.447,1.7232528616297165
3.528,2.3429154636609817
3.556,2.8320557170428415
0.991,1.59173380880021
2.504,2.29322595734779
1.056,1.31099474488602
5.00001,3.9958303544691134
1.62,1.9611282628417144
2.722,2.8786822290490557
2.459,3.2261278284622694
1.833,1.8650210344926634
2.207,2.8422466963308604
1.61,2.2930269393074414
3.039,3.046728001556366
2.662,2.264097799932061
0.901,1.244728467044503
0.875,1.5635383243224168
2.094,1.8697952299613112
1.887,1.7937743819464276
1.014,1.6539713924946091
3.875,3.665927078756919
3.591,2.6443974849889402
3.273,1.9789126819376657
2.792,2.4220358812572993
2.336,3.1619269921094886
1.635,2.730746256922873
1.242,2.331542479874349
4.5,2.429071929712917
1.119,1.5816373617180055
0.908,1.508875004214065
1.206,2.6323206956963086
4.838,3.197528281914402
3.667,2.373505130930806
2.01,1.9919191877255282
3.336,2.7317777996372685
3.625,2.155996874803915
1.701,1.9419728028466774
2.467,2.869304730384937
1.612,1.8561984690957187
1.47,1.0052932441178815
1.179,1.8617433858207568
1.113,0.8275591468195951
2.665,2.6449925583631866
1.135,1.6269052647525173
3.291,2.338828680983961
5.00001,2.9782365120745093
2.365,1.89511236062845
1.222,1.3179113263133084
0.819,0.33748001174594155
3.864,3.329883070428093
1.848,2.119622369265863
1.607,2.806800527100122
1.016,1.1018109842935393
4.24,3.1729379087774854
2.625,2.6571176164540677
3.694,2.1569221061190955
1.151,2.245788873743965
2.817,2.1993184695929533
0.981,1.6695072630795318
1.311,1.7936318157703393
2.518,2.125859253940703
2.327,2.6606669091273667
1.392,1.2034300239786777
0.715,1.2699448396841826
3.405,2.8340967214694146
2.708,2.1889000694046556
1.556,1.6013348498907654
0.892,1.0151990597413068
1.67,2.478208319853465
1.031,0.8085591618543173
1.805,2.285920112141726
0.512,1.0783181200603789
2.046,2.3938784419408847
3.872,2.150256575192213
1.625,1.5365604837442501
1.204,1.6049005959705092
1.397,1.3297534603968848
0.982,1.1311732718856837
2.694,2.9358070165798673
2.691,2.311446849249189
5.00001,2.8008804493392203
0.496,0.7745072530230164
0.58,0.7990198204093444
0.659,0.9111996536823401
1.754,2.320247764203799
3.918,3.4266652399961206
2.808,2.08452171536981
0.907,1.5243194352321763
5.00001,5.054819316147093
0.923,1.6391592163838227
2.271,2.7552513785912778
1.625,1.58267092242362
2.909,2.9621490525336056
1.831,1.8930832913244344
2.832,3.2727005897351207
1.774,2.73007156093676
2.387,2.745409547747945
3.213,2.468645964434069
2.615,2.8489008315070867
0.993,1.6295475321247794
2.261,2.496407156975947
0.517,0.5783454983188534
1.569,1.98669858168487
1.609,2.0158220313709236
2.224,2.2126661922069233
3.052,2.770789432286492
1.388,1.9998754133842822
2.307,2.8546526998963104
0.943,1.2956481120829577
0.972,1.612984668257903
3.821,2.7718755358299703
1.932,2.5603472729933805
2.095,1.8603344975753195
2.314,1.915484337911504
0.893,1.8564691195895817
1.961,2.202020835570303
1.135,1.1299408600295102
1.784,2.3215922774029787
4.065,2.423152145711635
2.282,2.320416605641262
2.348,2.3431126117990178
2.313,2.0363969992277378
5.00001,3.803752729587054
1.841,2.0565666675815706
2.137,2.6297233059417477
5.00001,4.016239456591697
1.692,1.9881233900067086
2.324,2.655079497373421
3.517,3.774673923209951
2.346,2.1190161435070443
1.125,2.1068357635865698
1.452,1.5676702086721
0.872,1.0531153896778573
0.535,0.8535018494218645
0.438,1.069594137283919
0.942,0.13075918993081093
2.188,1.3220867692626026
1.919,2.052701712874965
1.322,1.7933335799929402
0.468,1.1344167303501558
1.497,2.460553925996817
1.263,1.583602858946466
2.559,2.6646553066887106
0.945,1.413142214196474
2.371,2.400938658709475
5.00001,3.119946683985484
0.875,1.6812043394179423
1.266,1.063460549962281
2.451,2.6168510147422355
1.574,1.9698621546825517
0.784,0.8914911767669831
2.181,2.1977810387308243
3.5,2.2432599546610033
1.984,1.923306061524643
1.439,1.6241183326086368
3.379,3.018788375672877
0.763,1.2902524479438016
1.601,2.2953558235063865
1.306,1.6415946963221888
1.125,1.3569338933249848
3.292,2.6972764781242553
2.333,1.8893944859610534
0.992,1.5715563818511171
1.979,1.970887036738346
2.041,3.0629991510749464
3.5,2.727015613191494
0.621,1.185592386672477
1.404,1.3466275213119128
1.521,2.286681518450729
1.305,0.1896645395513632
1.951,2.488797689412901
1.995,2.432545153275797
1.375,1.686534209462652
2.75,2.119584949434769
1.229,2.2426091277260443
1.09,1.5739533508591403
1.217,1.0240848754921634
3.02,3.303282764601892
2.417,1.9591602894581683
1.532,2.243892149235124
1.693,2.688825378007481
3.585,3.965409236917508
1.75,1.9532778326555653
1.125,1.1624087476714817
3.76,3.6389139591467865
1.188,0.7503461880538413
4.01,3.2327527834838397
1.079,0.948442602216168
3.397,2.456969702170804
1.58,2.11486452783599
4.688,2.898234045080019
0.631,0.8080201135338836
1.846,2.1880709244688465
1.897,2.3888792508326486
1.909,2.1104265750166937
0.675,1.7203384727761029
0.853,1.3169562476576577
1.736,2.243050438110544
1.297,1.6067240951506583
1.81,2.5697298442688172
5.00001,6.988095146716997
3.762,3.6356014612061935
2.43,2.713586186794597
1.482,1.466000996700556
2.381,2.9629079779478094
4.5,2.9712095436981407
2.4,2.7001083074666834
5.00001,1.5475304901227382
2.741,2.6158160530102332
1.901,2.644188112762836
2.684,2.7424184429380354
3.493,2.1707015511092225
2.757,2.474595288842432
1.828,2.0029405150915456
5.00001,5.91164594270345
2.132,2.158718345695378
1.795,2.4126752559929523
1.385,1.3639564230961996
1.813,1.4889152834178379
3.405,2.1436199486344383
2.25,1.9459680093834995
0.683,1.0319925001378523
2.379,2.72498806076766
1.497,1.8436816619908472
1.258,1.9241183508753072
0.876,1.7770933288578519
1.25,1.567547095823128
1.688,1.1372574633941244
1.35,2.1601876922018786
0.863,1.3441737970053138
0.649,1.0834490122194005
1.063,1.7622861776198653
2.857,3.023256129936449
2.724,3.1305758781169466
2.177,2.788429736307741
0.918,1.7935824404658143
1.63,2.0387753936392263
1.951,2.1609239437902543
0.325,0.8413489893777437
2.753,1.8796068203928868
1.369,1.6656041054004205
1.941,2.268516970023965
2.302,2.2026180448655968
1.436,1.358840638676082
0.396,0.740118134440789
0.598,0.3765993830379881
2.107,2.45262151397569
1.563,0.894043963188244
2.156,2.2647425439294517
1.775,1.7330495132026607
2.189,2.1123924499436946
1.284,1.8408818569304342
1.906,1.7310351370187087
3.983,2.516467136431306
3.671,1.6278709763620873
1.225,1.8757294085568486
3.761,1.5999728210308086
1.576,1.6409282946182655
1.781,1.476901364316146
0.724,0.7451213438378068
2.876,2.6785719638456698
1.75,1.701824660824575
2.808,2.045558772724205
1.605,2.1285740906373327
1.586,1.8787137507476621
1.443,1.5287606814481207
1.363,1.8457089063594176
2.182,2.534371104250989
4.664,3.277945778245342
3.861,4.548419771868959
2.512,1.879190739409383
1.904,1.7639029054437572
2.231,2.354501750641101
3.61,2.410707172059859
2.75,0.7189039302936631
0.708,1.0959868880656911
4.6,2.3757655050559805
0.675,1.023305756422596
2.25,1.077294683748447
1.761,2.0572359365109945
0.524,0.6682838532723332
1.676,2.4392207039160465
0.997,1.3366797058716329
0.889,1.5026132040822144
2.237,2.334117891706085
1.805,2.1444877512911136
0.932,1.580886178951522
1.738,1.7122819137503043
4.908,3.874792465330272
1.042,1.481935325665399
2.761,2.268846836353361
2.547,2.5064725093340363
2.123,2.7611409970623617
0.875,1.5842541111354582
0.942,1.4825699372249734
1.635,2.584865238709172
5.00001,2.398402255981047
1.25,1.6822311215060712
1.823,1.9169056753532536
1.117,1.4463728599870613
1.46,1.6682090296993803
5.00001,4.015481947402703
3.205,2.8381307136709832
0.48,1.0121813362299397
1.688,2.956424618120012
0.675,0.44860049841135363
1.731,1.583834303926099
1.5,1.1907226218917701
3.292,2.8225025745566947
1.41,1.7536790486543645
3.78,3.3055116899262216
0.802,0.4774005174682183
2.033,1.949976118124048
3.949,4.030328437953462
0.845,1.189141688056977
3.273,2.004252448431148
2.012,2.010232651512239
1.625,2.444805835285822
2.66,3.09665819971922
2.212,2.602802517987146
1.765,2.127454728294829
2.063,2.265541626729288
5.00001,3.065707573000104
1.867,2.0161414876653705
1.125,2.5686777439659343
0.905,1.1958855707686578
1.908,2.1728618960293606
1.988,1.554442172453559
1.656,1.9246751099249428
5.00001,3.962118101628122
1.457,2.2395088289548677
0.913,1.2382635177054961
1.404,1.9784609174483163
1.917,1.934079782244664
0.611,0.7628629092075605
1.53,1.5856430609783358
0.855,1.3651653742454237
1.645,0.9988116987173352
3.862,3.559326815871755
3.413,3.258794725063974
2.464,2.3362821523956256
1.218,1.7145756904405496
1.325,2.004600593640106
0.98,1.710204078836132
2.414,2.29023922775078
1.713,2.512570800775891
1.201,1.355493650127121
5.00001,6.730427123280354
1.927,1.6439892384650419
2.328,2.2040840297718756
1.918,2.190384165148254
1.963,2.4395562272712894
2.939,2.9521026213654267
0.846,1.7111947022583711
5.00001,4.060169209330986
5.00001,3.815333375198374
1.073,2.1431857669810825
1.5,2.451829323431281
2.042,2.362329881100166
2.683,3.2723053003084397
1.035,0.6631800309813891
1.615,1.7718194839695731
2.224,2.0921361457312497
1.669,1.656118865088895
2.292,2.26667782902737
2.059,1.7433891417143665
0.955,0.5256021229157248
1.625,2.5666705026706067
2.407,2.3758164252529403
0.828,1.4062490916140358
2.302,1.3510388059526952
1.859,1.7177411494337582
1.058,1.314916061148958
1.188,1.4155217875976347
1.944,2.2561571434287915
1.833,2.115822228143994
2.925,2.0699809636525774
1.442,1.7983386951954414
5.00001,2.4269075862261955
1.342,2.1977548950842563
0.528,0.7335252712176463
1.887,2.1522063943695433
2.04,2.256461733214982
1.795,2.0092891047276202
0.989,1.1588254470458006
2.799,2.2454044001537343
3.277,2.6439009743763178
2.08,1.7069186162180157
2.083,2.4879254412256633
1.125,3.5948829492799463
2.347,3.0724514601720023
2.145,2.2412397810665623
3.385,3.1470918165620594
5.00001,7.087367294146439
2.841,2.453655077119756
5.00001,3.9784870953107707
1.813,1.5697725257291246
1.25,1.7141005176731396
4.125,1.9362106366636822
1.125,0.912755392693591
0.903,-0.22592301531834247
0.96,1.892551353411708
1.425,1.881090937230884
2.663,2.6761746352922926
1.65,1.695192885879416
1.18,1.7231833915977233
1.564,2.3887759932125294
4.268,4.252422077473563
3.086,2.551983376235161
2.392,0.953742699192504
1.094,1.7888494801849222
0.666,0.8539208388917126
3.685,3.101650971186785
3.305,3.420176850095778
2.736,2.6652447267948434
5.00001,4.73262105746932
3.211,3.2681688438594856
2.426,1.7461355695415708
2.319,2.5010742268030755
1.514,2.516690185271841
2.278,2.425685712638929
3.8,3.2841826753630152
0.952,1.9510255096077966
1.939,2.0896887876447785
2.607,2.4051025632346414
1.91,1.5802156051636729
0.649,1.1117470121655115
1.283,1.9184456212639
1.898,2.3137447423812225
1.833,1.8440251006696935
1.518,0.29342776938958304
2.573,2.0166514695723223
1.375,-0.07751799054688213
1.25,1.0407932819833714
2.181,2.151609329528483
1.681,2.2886789932615885
2.318,1.5884466409106512
1.49,1.9338041385147822
1.703,2.3213272725828773
3.913,2.800224314033326
2.823,2.4925723799696295
5.00001,3.7264231943981407
1.354,0.9451500633830041
3.284,2.498888489537009
3.5,1.7545682699017562
1.823,2.0747511256839584
5.00001,5.516621073982511
1.92,1.645115711091109
2.408,2.725061792955063
1.75,2.291068525288824
1.264,1.5723688217029772
1.259,1.6026203888401833
1.947,2.4115387517741436
3.418,3.383095224888503
2.119,1.769869854980156
1.375,0.1275434811977998
2.706,2.134024563088823
1.723,2.0060974486778633
2.621,1.8931827738862894
1.491,1.7369210824586492
3.391,2.5496620056700268
2.486,2.432394173683286
1.287,2.2503357288098447
3.439,2.398838046409167
1.75,1.7326116790696897
2.875,2.069607512276881
1.436,2.3304262773263695
3.462,2.7334673785245664
2.322,2.9863100628991734
2.0,2.324405473880965
2.415,2.3402128074610618
0.675,0.856966311749148
1.917,0.9477995577749421
1.783,2.2131678212012242
1.782,2.393225849409283
1.332,1.61103347338927
2.738,2.7273873412209175
1.522,1.785533167612549
1.871,2.206001186710646
1.375,1.1078853184385724
1.104,1.4375789119685152
2.406,1.6730403745530642
1.625,1.72723407186686
0.838,0.8485685968810253
2.656,2.758514681771458
2.115,2.5632644419007047
1.734,2.370122387092568
3.1,1.2624205847030596
0.995,1.7414747666295578
1.914,2.3116097831750437
2.201,1.9587387244863737
1.673,2.316056028717883
0.65,1.0730809365497211
1.418,2.3048572117117665
2.906,2.177122107867965
3.192,2.458015536854937
1.188,1.4996259252567867
2.0,1.7003346937652701
2.195,1.850899814784441
2.894,3.15059778810132
1.164,1.6910037702652279
1.623,2.2204881896558706
1.141,1.2507979788694479
0.713,1.240070352856855
1.905,2.329894378030584
1.973,2.3592531563934225
0.722,0.5892401769558646
1.033,2.059792406241268
1.43,1.5910956104594662
2.449,2.081621930495999
5.00001,3.529753979610855
1.833,1.7645616407977704
0.861,1.968249867054881
2.184,2.524436422612714
1.108,1.3580446403871105
2.113,1.9828827250446253
3.388,3.156937961577397
1.231,0.8502841446226299
2.695,1.178785103183059
3.214,1.9882925281003496
0.819,1.163935561303317
5.00001,4.694533491428723
3.046,2.6713308441586046
0.729,1.0142191286697422
1.58,1.9678093242859218
0.622,1.156044385845443
1.163,-0.543610874248571
3.141,1.517557763429789
3.625,2.7807562090198052
5.00001,3.892362102341333
0.741,1.6794842452199967
1.5,1.8144969229012466
2.7,2.906780997729299
1.208,1.341226323815532
2.5,2.890427153701842
0.722,1.325630172181299
3.75,2.3755702267416505
2.396,2.783383601376099
1.833,2.1734819707570376
1.612,2.4685972120574253
2.51,2.3911737275415352
0.455,1.145595131153796
